Minutes60UTC,PriceArea,Minutes60DK,ImbalancePriceEUR,ImbalancePriceDKK,SpotPriceEUR,aFRRUpMW,aFRRDownMW,aFRRVWAUpEUR,aFRRVWADownEUR,aFRRVWAUpDKK,aFRRVWADownDKK,mFRRMarginalPriceUpEUR,mFRRMarginalPriceDownEUR,mFRRMarginalPriceUpDKK,mFRRMarginalPriceDownDKK
2025-06-13T04:00:00.0,DK1,2025-06-13T06:00:00.0,0.8199999999999998,6.114999999999999,83.68,14.022499999999999,-2.5949999999999998,1928.97,0.7424999999999999,14387.4175,5.5375,124.685,36.6175,929.9775,273.115
2025-06-13T05:00:00.0,DK1,2025-06-13T07:00:00.0,3.7175,27.727500000000003,86.42,1.5074999999999998,-2.55,80.395,3.7175,599.6325,27.727500000000003,86.42,65.1425,644.57,485.87249999999995
2025-06-13T06:00:00.0,DK1,2025-06-13T08:00:00.0,18.7775,140.055,76.33,15.175,-0.095,1157.51,1.2025,8633.4025,8.97,76.33,20.5925,569.31,153.5925
2025-06-13T07:00:00.0,DK1,2025-06-13T09:00:00.0,-20.825,-155.3275,40.03,0.0,-40.185,0.0,-20.825,0.0,-155.3275,40.03,-4.0225,298.57,-30.0025
2025-06-13T08:00:00.0,DK1,2025-06-13T10:00:00.0,-37.1875,-277.3675,4.1,0.0,-28.370000000000005,0.0,-37.1875,0.0,-277.3675,4.1,-5.425,30.58,-40.465
2025-06-13T09:00:00.0,DK1,2025-06-13T11:00:00.0,-17.5975,-131.255,0.69,1.04,-6.08,31.014999999999997,-9.01,231.3275,-67.2025,0.69,-10.95,5.15,-81.6725
2025-06-13T10:00:00.0,DK1,2025-06-13T12:00:00.0,-15.099999999999998,-112.62499999999999,-0.08,7.5825,-2.2875,32.3675,-3.7950000000000004,241.41750000000002,-28.304999999999996,-0.08,-11.899999999999999,-0.6,-88.7575
2025-06-13T11:00:00.0,DK1,2025-06-13T13:00:00.0,-12.455,-92.8975,-0.28,0.6375,-4.665,20.59,-6.84,153.57,-51.0175,-0.28,-12.455,-2.09,-92.8975
2025-06-13T12:00:00.0,DK1,2025-06-13T14:00:00.0,-13.407499999999999,-100.0025,-0.47,2.41,-2.155,18.419999999999998,1.785,137.38750000000002,13.314999999999998,-0.47,-13.407499999999999,-3.51,-100.0025
2025-06-13T13:00:00.0,DK1,2025-06-13T15:00:00.0,-14.7925,-110.3325,-0.06,4.03,-5.9425,58.74,-7.735,438.1175,-57.695,-0.06,-12.557500000000001,-0.45,-93.6625
2025-06-13T14:00:00.0,DK1,2025-06-13T16:00:00.0,-7.727500000000001,-57.63499999999999,-0.01,2.87,-7.0375000000000005,383.3825,-6.75,2859.4950000000003,-50.3425,0.5400000000000001,-4.3525,4.029999999999999,-32.465
2025-06-13T15:00:00.0,DK1,2025-06-13T17:00:00.0,-8.865,-66.1225,35.9,8.57,-7.4350000000000005,1156.8775,-7.535,8628.6875,-56.20249999999999,35.9,1.665,267.76,12.417499999999997
2025-06-13T16:00:00.0,DK1,2025-06-13T18:00:00.0,-6.6274999999999995,-49.43,77.57,10.004999999999999,-8.5075,1367.2325,-3.1275,10197.64,-23.325,77.57,8.815,578.56,65.7475
2025-06-13T17:00:00.0,DK1,2025-06-13T19:00:00.0,57.055,425.55,100.0,5.4375,-0.0675,382.685,9.2125,2854.2949999999996,68.7125,100.0,58.442499999999995,745.86,435.9
2025-06-13T18:00:00.0,DK1,2025-06-13T20:00:00.0,111.02499999999999,828.09,109.2,3.3474999999999997,-4.435,90.16749999999999,0.07750000000000001,672.525,0.5775000000000001,162.4,97.575,1211.2775000000001,727.7725
2025-06-13T19:00:00.0,DK1,2025-06-13T21:00:00.0,-5.2825,-39.402499999999996,93.29,0.09,-10.235000000000001,6.235,-4.36,46.505,-32.522499999999994,93.29,52.8425,695.81,394.13
2025-06-13T20:00:00.0,DK1,2025-06-13T22:00:00.0,42.015,313.37,78.77,0.1225,-1.4649999999999999,5.68,4.795,42.365,35.7625,78.77,60.7475,587.51,453.0925
2025-06-13T21:00:00.0,DK1,2025-06-13T23:00:00.0,120.98,902.3425,70.41,0.9025000000000001,-0.195,43.7175,12.387500000000001,326.0725,92.3925,114.93,70.0575,857.2175,522.53
2025-06-13T22:00:00.0,DK1,2025-06-14T00:00:00.0,111.745,833.46,73.99,0.13,-4.695,5.9174999999999995,0.4025,44.135,3.0024999999999995,111.745,65.8825,833.46,491.39
2025-06-13T23:00:00.0,DK1,2025-06-14T01:00:00.0,1.4649999999999999,10.9275,71.2,0.9299999999999999,-6.425,235.5375,1.4649999999999999,1756.7800000000002,10.9275,71.2,52.765,531.05,393.55499999999995
2025-06-14T00:00:00.0,DK1,2025-06-14T02:00:00.0,29.185000000000002,217.67999999999998,66.15,15.807500000000001,-2.1375,1834.275,-0.775,13681.1225,-5.78,66.15,59.917500000000004,493.39,446.9025
2025-06-14T01:00:00.0,DK1,2025-06-14T03:00:00.0,50.497499999999995,376.64,66.88,1.415,-2.7325,46.6625,0.5925,348.0375,4.42,66.88,58.52,498.83,436.48
2025-06-14T02:00:00.0,DK1,2025-06-14T04:00:00.0,47.85,356.895,68.06,7.610000000000001,-0.0675,506.70500000000004,0.57,3779.31,4.2525,68.06,61.3575,507.63,457.64
2025-06-14T03:00:00.0,DK1,2025-06-14T05:00:00.0,50.89999999999999,379.6425,64.52,21.224999999999998,0.0,2803.34,0.0,20908.9925,0.0,64.52,46.394999999999996,481.23,346.03999999999996
2025-06-14T04:00:00.0,DK1,2025-06-14T06:00:00.0,44.18,329.52,54.68,19.225,0.0,2564.4,0.0,19126.835,0.0,54.68,44.18,407.84,329.52
2025-06-14T05:00:00.0,DK1,2025-06-14T07:00:00.0,19.8,147.67999999999998,20.3,17.4125,0.0,1484.5124999999998,0.0,11072.385000000002,0.0,38.935,19.8,290.40250000000003,147.67999999999998
2025-06-14T06:00:00.0,DK1,2025-06-14T08:00:00.0,-2.77,-20.660000000000004,7.74,5.195,-4.73,233.95000000000002,-10.3,1744.9375,-76.82249999999999,34.235,7.74,255.34249999999997,57.73
2025-06-14T07:00:00.0,DK1,2025-06-14T09:00:00.0,-0.6924999999999999,-5.167499999999997,0.0,6.405,-10.985,478.165,-7.395,3566.44,-55.1575,1.675,-5.2749999999999995,12.4925,-39.345
2025-06-14T08:00:00.0,DK1,2025-06-14T10:00:00.0,-66.92500000000001,-499.16749999999996,-0.81,5.89,-3.4999999999999996,45.4475,-11.3025,338.97499999999997,-84.30000000000001,-0.81,-62.877500000000005,-6.04,-468.97749999999996
2025-06-14T09:00:00.0,DK1,2025-06-14T11:00:00.0,-201.09,-1499.85,-5.1,5.0375000000000005,-12.295,52.685,-30.1375,392.955,-224.78249999999997,-5.1,-201.09,-38.04,-1499.85
2025-06-14T10:00:00.0,DK1,2025-06-14T12:00:00.0,-119.11500000000001,-888.4325,-14.56,14.440000000000001,-1.93,51.037499999999994,-5.2725,380.6675,-39.325,-14.56,-119.11500000000001,-108.6,-888.4325
2025-06-14T11:00:00.0,DK1,2025-06-14T13:00:00.0,-5.2675,-39.2875,-19.5,10.7725,-0.98,36.0975,2.6775,269.235,19.97,-15.375,-19.6425,-114.675,-146.5025
2025-06-14T12:00:00.0,DK1,2025-06-14T14:00:00.0,-383.6025,-2861.1375000000003,-21.4,11.8925,-0.38,90.0225,3.335,671.4425,24.875,-21.4,-383.6025,-159.61,-2861.1375000000003
2025-06-14T13:00:00.0,DK1,2025-06-14T15:00:00.0,-11.754999999999999,-87.67500000000001,-6.7,2.235,-0.6275000000000001,56.8,10.8375,423.65,80.83,-5.025,-11.754999999999999,-37.4775,-87.67500000000001
2025-06-14T14:00:00.0,DK1,2025-06-14T16:00:00.0,13.727500000000003,102.38750000000002,-0.37,4.73,-8.25,119.18,-12.997499999999999,888.9150000000001,-96.9425,5.585,-0.7625,41.6575,-5.6875
2025-06-14T15:00:00.0,DK1,2025-06-14T17:00:00.0,1.025,7.645,8.86,3.115,-16.475,290.59,-14.040000000000001,2167.395,-104.7175,13.4525,3.2249999999999996,100.335,24.0525
2025-06-14T16:00:00.0,DK1,2025-06-14T18:00:00.0,19.8075,147.73749999999998,72.39,2.1825,-3.2975,104.3875,1.2824999999999998,778.585,9.564999999999998,72.39,50.8175,539.93,379.02750000000003
2025-06-14T17:00:00.0,DK1,2025-06-14T19:00:00.0,268.66249999999997,2003.845,105.0,7.1275,0.0,137.74249999999998,4.525,1027.3674999999998,33.75,300.89250000000004,83.555,2244.235,623.2
2025-06-14T18:00:00.0,DK1,2025-06-14T20:00:00.0,418.335,3120.1925,119.0,9.8325,0.0,330.27,0.0,2463.3525,0.0,341.90749999999997,119.0,2550.1499999999996,887.57
2025-06-14T19:00:00.0,DK1,2025-06-14T21:00:00.0,366.6875,2734.9750000000004,117.31,9.967500000000001,0.0,352.9175,0.0,2632.27,0.0,395.1825,117.31,2947.5074999999997,874.97
2025-06-14T20:00:00.0,DK1,2025-06-14T22:00:00.0,398.15999999999997,2969.715,120.1,2.13,-4.8225,72.845,0.0375,543.3199999999999,0.28,398.15999999999997,120.1,2969.715,895.78
2025-06-14T21:00:00.0,DK1,2025-06-14T23:00:00.0,57.305,427.415,109.0,0.4375,-1.585,51.337500000000006,3.2800000000000007,382.90500000000003,24.462500000000002,165.2775,109.0,1232.74,812.99
2025-06-14T22:00:00.0,DK1,2025-06-15T00:00:00.0,0.02499999999999991,0.1875,91.93,1.78,-1.1524999999999999,59.075,0.02499999999999991,440.615,0.1875,117.9825,83.9475,879.985,626.1324999999999
2025-06-14T23:00:00.0,DK1,2025-06-15T01:00:00.0,147.61,1100.9650000000001,88.87,1.1925,-0.18,54.7575,3.6775,408.41249999999997,27.4275,276.805,87.64750000000001,2064.58,653.73
2025-06-15T00:00:00.0,DK1,2025-06-15T02:00:00.0,306.725,2287.7400000000002,87.23,3.4000000000000004,0.0,118.18999999999998,0.0,881.5350000000001,0.0,351.95750000000004,87.23,2625.1125,650.61
2025-06-15T01:00:00.0,DK1,2025-06-15T03:00:00.0,51.725,385.7975,90.94,3.4250000000000003,-0.02,97.25750000000001,7.94,725.4050000000001,59.2225,90.94,57.665000000000006,678.29,430.1
2025-06-15T02:00:00.0,DK1,2025-06-15T04:00:00.0,20.534999999999997,153.165,91.99,0.035,-0.19,2.005,20.534999999999997,14.955,153.165,91.99,58.504999999999995,686.12,436.3675
2025-06-15T03:00:00.0,DK1,2025-06-15T05:00:00.0,10.005,74.625,92.15,0.98,-4.9875,23.0025,-3.8675,171.5675,-28.845,92.15,58.790000000000006,687.31,438.4925
2025-06-15T04:00:00.0,DK1,2025-06-15T06:00:00.0,25.889999999999997,193.10000000000002,84.99,2.66,-0.0475,71.0625,11.015,530.0275,82.155,84.99,42.620000000000005,633.91,317.885
2025-06-15T05:00:00.0,DK1,2025-06-15T07:00:00.0,34.295,255.7925,66.21,2.3499999999999996,-0.0275,50.625,5.467499999999999,377.59250000000003,40.78,66.21,52.71,493.83,393.14250000000004
2025-06-15T06:00:00.0,DK1,2025-06-15T08:00:00.0,22.0375,164.3675,53.86,2.9275,-0.19,75.3575,8.5725,562.0625,63.9375,53.86,53.86,401.72,401.72
2025-06-15T07:00:00.0,DK1,2025-06-15T09:00:00.0,137.61499999999998,1026.4175,5.55,16.15,-0.15999999999999998,1151.5425,17.27,8588.895,128.81,47.375,5.55,353.35,41.4
2025-06-15T08:00:00.0,DK1,2025-06-15T10:00:00.0,37.305,278.2425,0.0,3.63,-0.37,62.675,8.1875,467.46750000000003,61.065000000000005,16.6675,-0.0175,124.315,-0.13
2025-06-15T09:00:00.0,DK1,2025-06-15T11:00:00.0,-12.725,-94.9125,-0.02,0.5325,-7.8725000000000005,10.2125,-12.28,76.1725,-91.5925,1.7925000000000002,-3.5225,13.37,-26.275
2025-06-15T10:00:00.0,DK1,2025-06-15T12:00:00.0,-6.6775,-49.805,-1.22,1.4575,-2.1750000000000003,17.854999999999997,4.115,133.1725,30.692500000000003,-1.22,-5.47,-9.1,-40.8
2025-06-15T11:00:00.0,DK1,2025-06-15T13:00:00.0,0.39500000000000046,2.947499999999998,-5.61,5.4675,-1.4224999999999999,38.545,4.5275,287.49,33.769999999999996,-3.9050000000000002,-5.625,-29.125000000000004,-41.9525
2025-06-15T12:00:00.0,DK1,2025-06-15T14:00:00.0,-7.1525,-53.347500000000004,-3.28,0.14,-4.93,0.1475,-5.365,1.1,-40.015,-3.28,-3.8400000000000003,-24.46,-28.637500000000003
2025-06-15T13:00:00.0,DK1,2025-06-15T15:00:00.0,14.7425,109.955,-1.08,2.245,-0.82,41.8475,7.925,312.12250000000006,59.11,-0.5225000000000001,-1.1475,-3.9000000000000004,-8.5625
2025-06-15T14:00:00.0,DK1,2025-06-15T16:00:00.0,66.375,495.06500000000005,-0.01,2.1125,-4.995,61.375,1.9775,457.77250000000004,14.75,27.0175,-0.01,201.5125,-0.07
2025-06-15T15:00:00.0,DK1,2025-06-15T17:00:00.0,20.5,152.9,54.79,4.879999999999999,-0.29,237.67000000000002,6.8025,1772.6874999999998,50.735,64.3225,51.120000000000005,479.75500000000005,381.285
2025-06-15T16:00:00.0,DK1,2025-06-15T18:00:00.0,343.7975,2564.25,96.43,1.1975,-3.18,80.51750000000001,3.1275,600.545,23.3275,343.7975,96.43,2564.25,719.23
2025-06-15T17:00:00.0,DK1,2025-06-15T19:00:00.0,17.15,127.91499999999999,109.0,0.40499999999999997,-2.5625,79.48,17.15,592.8100000000001,127.91499999999999,109.0,109.0,812.99,812.99
2025-06-15T18:00:00.0,DK1,2025-06-15T20:00:00.0,72.7975,542.9675,114.59,0.56,-0.1,26.14,20.95,194.97000000000003,156.2575,137.3,114.59,1024.065,854.68
2025-06-15T19:00:00.0,DK1,2025-06-15T21:00:00.0,66.4525,495.6425,135.43,1.855,-0.01,38.5625,12.595,287.625,93.94,212.995,121.5725,1588.645,906.7624999999999
2025-06-15T20:00:00.0,DK1,2025-06-15T22:00:00.0,63.8225,476.02500000000003,127.63,2.7350000000000003,-0.0075,100.07249999999999,18.795,746.3999999999999,140.185,127.63,65.8625,951.94,491.24
2025-06-15T21:00:00.0,DK1,2025-06-15T23:00:00.0,264.8275,1975.2425,106.54,0.395,-0.3175,37.9275,16.8425,282.885,125.62,264.8275,106.54,1975.2425,794.64
2025-06-15T22:00:00.0,DK1,2025-06-16T00:00:00.0,201.655,1504.0625,105.72,0.475,-0.037500000000000006,28.472499999999997,21.650000000000002,212.365,161.47750000000002,243.94,79.58,1819.4475,593.5550000000001
2025-06-15T23:00:00.0,DK1,2025-06-16T01:00:00.0,10.6125,79.155,91.64,0.8650000000000001,-0.4075,116.11,9.405000000000001,866.0175,70.14750000000001,91.64,42.932500000000005,683.51,320.2175
2025-06-16T00:00:00.0,DK1,2025-06-16T02:00:00.0,19.0825,142.32,86.94,0.10999999999999999,-0.21000000000000002,12.9325,19.0825,96.45249999999999,142.32,86.94,56.33,648.41,420.11
2025-06-16T01:00:00.0,DK1,2025-06-16T03:00:00.0,209.60250000000002,1563.2374999999997,84.0,0.28,-16.5725,8.625,1.8650000000000002,64.3275,13.91000000000001,209.60250000000002,71.1175,1563.2374999999997,530.4025
2025-06-16T02:00:00.0,DK1,2025-06-16T04:00:00.0,81.36749999999999,606.8475,83.21,0.0,-27.0025,0.0,-16.3975,0.0,-122.295,154.5975,65.19,1153.005,486.19500000000005
2025-06-16T03:00:00.0,DK1,2025-06-16T05:00:00.0,7.7325,57.6725,88.39,1.7750000000000001,-0.6399999999999999,83.805,6.1975,625.025,46.2225,88.39,33.9975,659.22,253.5575
2025-06-16T04:00:00.0,DK1,2025-06-16T06:00:00.0,7.952500000000001,59.31,103.02,0.765,-0.23,63.8525,16.490000000000002,476.21999999999997,122.985,103.02,44.275,768.33,330.2075
2025-06-16T05:00:00.0,DK1,2025-06-16T07:00:00.0,46.097500000000004,343.79999999999995,123.49,3.3249999999999997,-0.0125,89.28,1.9425,665.8599999999999,14.4875,123.49,46.097500000000004,921.0,343.79999999999995
2025-06-16T06:00:00.0,DK1,2025-06-16T08:00:00.0,59.8775,446.5725,108.92,2.9175,-2.465,85.16,2.4275,635.13,18.105,108.92,55.824999999999996,812.34,416.3475
2025-06-16T07:00:00.0,DK1,2025-06-16T09:00:00.0,-6.9224999999999985,-51.629999999999995,84.49,0.9099999999999999,-3.1775,48.185,-6.9224999999999985,359.3675,-51.629999999999995,84.49,21.265,630.13,158.595
2025-06-16T08:00:00.0,DK1,2025-06-16T10:00:00.0,12.645,94.3075,60.28,4.4725,-0.12,200.07500000000002,6.175,1492.1799999999998,46.052499999999995,60.28,47.67,449.57,355.5275
2025-06-16T09:00:00.0,DK1,2025-06-16T11:00:00.0,342.4825,2554.2725,14.02,2.6925,-7.5,346.1775,-12.27,2581.8275,-91.51249999999999,93.4875,14.02,697.24,104.56
2025-06-16T10:00:00.0,DK1,2025-06-16T12:00:00.0,1.34,9.9925,1.62,17.849999999999998,-0.0025,601.74,0.675,4487.8375,5.035,6.902500000000001,1.34,51.480000000000004,9.9925
2025-06-16T11:00:00.0,DK1,2025-06-16T13:00:00.0,-1.6999999999999997,-12.679999999999998,0.07,10.1325,-0.0375,577.765,14.807500000000001,4309.030000000001,110.435,2.4125,-1.6999999999999997,17.990000000000002,-12.679999999999998
2025-06-16T12:00:00.0,DK1,2025-06-16T14:00:00.0,0.0,0.0,0.0,2.8249999999999997,-0.14500000000000002,187.6225,10.84,1399.3075,80.84500000000001,14.75,0.0,110.0075,0.0
2025-06-16T13:00:00.0,DK1,2025-06-16T15:00:00.0,-22.017500000000002,-164.2075,0.0,0.105,-11.217500000000001,6.6000000000000005,-28.2525,49.222500000000004,-210.71,14.945,0.0,111.46000000000001,0.0
2025-06-16T14:00:00.0,DK1,2025-06-16T16:00:00.0,-37.01,-276.025,13.61,0.0975,-36.36,15.6825,-37.01,116.9625,-276.025,13.61,-1.2774999999999999,101.5,-9.5275
2025-06-16T15:00:00.0,DK1,2025-06-16T17:00:00.0,159.345,1188.41,69.08,2.2925,-6.185,97.655,-12.7025,728.3199999999999,-94.73750000000001,284.595,48.555,2122.54,362.13
2025-06-16T16:00:00.0,DK1,2025-06-16T18:00:00.0,91.18,680.03,85.0,1.6625000000000003,-7.790000000000001,74.64249999999998,-21.7375,556.6925,-162.12,85.0,61.7575,633.94,460.59499999999997
2025-06-16T17:00:00.0,DK1,2025-06-16T19:00:00.0,85.56,638.115,116.0,2.8375,-11.0975,132.04,-14.444999999999999,984.7674999999999,-107.7325,116.0,88.875,865.14,662.84
2025-06-16T18:00:00.0,DK1,2025-06-16T20:00:00.0,91.98,685.995,118.86,5.07,0.0,112.73500000000001,0.0,840.79,0.0,118.86,91.98,886.47,685.995
2025-06-16T19:00:00.0,DK1,2025-06-16T21:00:00.0,126.88,946.28,126.88,5.385,0.0,122.31,0.0,912.2025,0.0,126.88,126.88,946.28,946.28
2025-06-16T20:00:00.0,DK1,2025-06-16T22:00:00.0,263.7725,1967.2425,104.11,2.59,-0.045,107.43,17.97,801.2225,134.0225,263.7725,104.11,1967.2425,776.46
2025-06-16T21:00:00.0,DK1,2025-06-16T23:00:00.0,426.84499999999997,3183.4525,91.35,1.705,-0.0975,66.7425,10.77,497.7725,80.3225,426.84499999999997,91.35,3183.4525,681.3
2025-06-16T22:00:00.0,DK1,2025-06-17T00:00:00.0,115.6325,862.3975,103.98,2.315,-0.18,76.08749999999999,-0.215,567.47,-1.6049999999999998,126.1825,72.39500000000001,941.0799999999999,539.9275
2025-06-16T23:00:00.0,DK1,2025-06-17T01:00:00.0,10.4275,77.7675,91.84,1.6475,-5.35,189.03750000000002,-3.1375,1409.86,-23.4025,91.84,55.262499999999996,684.95,412.15500000000003
2025-06-17T00:00:00.0,DK1,2025-06-17T02:00:00.0,47.5775,354.8575,82.42,2.885,-1.0825,349.485,-1.125,2606.635,-8.39,82.42,40.545,614.73,302.40500000000003
2025-06-17T01:00:00.0,DK1,2025-06-17T03:00:00.0,78.39,584.67,78.39,1.2400000000000002,-0.21250000000000002,55.377500000000005,19.412499999999998,413.03,144.7875,78.39,54.294999999999995,584.67,404.96000000000004
2025-06-17T02:00:00.0,DK1,2025-06-17T04:00:00.0,94.07499999999999,701.66,80.52,3.555,-1.77,85.8075,-1.2675,639.995,-9.455,80.52,55.385000000000005,600.56,413.0875
2025-06-17T03:00:00.0,DK1,2025-06-17T05:00:00.0,182.805,1363.4524999999999,83.02,4.800000000000001,-0.0125,201.70250000000001,4.4275,1504.3975,33.0225,83.02,53.3675,619.2,398.04499999999996
2025-06-17T04:00:00.0,DK1,2025-06-17T06:00:00.0,7.637499999999999,56.962500000000006,117.0,0.8175,-0.115,77.04249999999999,7.637499999999999,574.6225,56.962500000000006,117.0,72.025,872.64,537.1975
2025-06-17T05:00:00.0,DK1,2025-06-17T07:00:00.0,148.3775,1106.6725000000001,107.01,4.22,-0.1475,103.005,0.37,768.2625,2.76,128.9625,107.01,961.865,798.13
2025-06-17T06:00:00.0,DK1,2025-06-17T08:00:00.0,-0.6799999999999999,-5.0725,98.59,2.4625,-0.475,110.82000000000001,-0.6799999999999999,826.5500000000001,-5.0725,98.59,58.915,735.33,439.41749999999996
2025-06-17T07:00:00.0,DK1,2025-06-17T09:00:00.0,-39.845,-297.1825,70.74,2.635,-8.32,815.725,-39.845,6084.085,-297.1825,70.74,39.542500000000004,527.61,294.925
2025-06-17T08:00:00.0,DK1,2025-06-17T10:00:00.0,-26.0,-193.9225,4.34,1.105,-8.3225,47.7825,-52.472500000000004,356.385,-391.3675,15.73,-0.5800000000000001,117.32,-4.324999999999999
2025-06-17T09:00:00.0,DK1,2025-06-17T11:00:00.0,-11.98,-89.35,-0.36,0.54,-8.594999999999999,19.919999999999998,-35.79,148.575,-266.9375,2.3,-6.885,17.1525,-51.355
2025-06-17T10:00:00.0,DK1,2025-06-17T12:00:00.0,-16.195,-120.78999999999999,-0.54,18.4975,-1.1700000000000002,945.9675000000001,-7.6,7055.4975,-56.684999999999995,-0.54,-12.25,-4.03,-91.365
2025-06-17T11:00:00.0,DK1,2025-06-17T13:00:00.0,87.99,656.275,-2.36,10.1525,-0.5625,599.5200000000001,-6.699999999999999,4471.5199999999995,-49.97,-0.8324999999999999,-4.355,-6.207500000000001,-32.48
2025-06-17T12:00:00.0,DK1,2025-06-17T14:00:00.0,-17.9075,-133.5625,-2.51,0.13,-4.135,9.809999999999999,-20.655,73.1675,-154.055,-1.2125,-4.157500000000001,-9.0425,-31.0075
2025-06-17T13:00:00.0,DK1,2025-06-17T15:00:00.0,-31.545,-235.27999999999997,-2.56,13.3475,-3.2425,262.27750000000003,-21.840000000000003,1956.1975,-162.89499999999998,-2.56,-16.075000000000003,-19.09,-119.89499999999998
2025-06-17T14:00:00.0,DK1,2025-06-17T16:00:00.0,-26.085,-194.5525,8.65,3.5625,-6.797499999999999,198.475,-26.085,1480.3274999999999,-194.5525,20.440000000000005,-2.8375,152.45499999999998,-21.16
2025-06-17T15:00:00.0,DK1,2025-06-17T17:00:00.0,53.447500000000005,398.6375,79.23,2.355,-10.1125,103.51,-11.3725,772.03,-84.82249999999999,116.41250000000001,64.1275,868.2650000000001,478.29499999999996
2025-06-17T16:00:00.0,DK1,2025-06-17T18:00:00.0,108.9925,812.9200000000001,103.36,2.0275,-0.9175,98.54,2.7350000000000003,734.9625,20.400000000000002,158.8825,82.58000000000001,1185.025,615.9225
2025-06-17T17:00:00.0,DK1,2025-06-17T19:00:00.0,226.38750000000002,1688.5125,124.01,0.3525,-2.0549999999999997,52.465,1.5474999999999999,391.30999999999995,11.5425,226.38750000000002,110.2675,1688.5125,822.43
2025-06-17T18:00:00.0,DK1,2025-06-17T20:00:00.0,239.72500000000002,1787.9875,154.33,2.5375,-0.95,89.10249999999999,0.0825,664.5725,0.615,239.79000000000002,154.33,1788.4725,1151.07
2025-06-17T19:00:00.0,DK1,2025-06-17T21:00:00.0,224.475,1674.2474999999997,147.04,5.7124999999999995,-0.005,225.215,10.09,1679.7649999999999,75.2575,180.67499999999998,94.7875,1347.5649999999998,706.9725000000001
2025-06-17T20:00:00.0,DK1,2025-06-17T22:00:00.0,52.71,393.13750000000005,138.19,4.172499999999999,-0.037500000000000006,143.01,9.665,1066.6425,72.085,138.19,78.0175,1030.69,581.8950000000001
2025-06-17T21:00:00.0,DK1,2025-06-17T23:00:00.0,35.879999999999995,267.6125,116.36,1.2774999999999999,-0.0425,61.35249999999999,14.930000000000001,457.5975,111.35749999999999,116.36,88.3875,867.87,659.2375
2025-06-17T22:00:00.0,DK1,2025-06-18T00:00:00.0,46.6025,347.5825,113.0,1.5425,-0.005,103.195,17.0875,769.6775,127.445,113.0,58.6875,842.81,437.72
2025-06-17T23:00:00.0,DK1,2025-06-18T01:00:00.0,18.455,137.64749999999998,106.8,0.4525,-0.47500000000000003,39.11,18.455,291.7025,137.64749999999998,106.9175,71.74,797.445,535.0725
