Minutes60UTC,PriceArea,OffshoreWindPower,OnshoreWindPower,SolarPower
2022-08-03T13:00:00.0,DK1,925.25,1800.4166666666667,483.0574976666667
2022-08-03T14:00:00.0,DK1,908.5,1769.8333333333333,355.23416891666665
2022-08-03T15:00:00.0,DK1,667.8333333333334,1627.75,257.96666458333334
2022-08-03T16:00:00.0,DK1,563.5,1343.0833333333333,174.68333183333334
2022-08-03T17:00:00.0,DK1,406.1666666666667,1037.8333333333333,107.43333425000002
2022-08-03T18:00:00.0,DK1,407.1666666666667,713.9166666666666,44.746666749999996
2022-08-03T19:00:00.0,DK1,292.75,523.25,5.772499999999998
2022-08-03T20:00:00.0,DK1,215.25,455.0,0.18916666666666662
2022-08-03T21:00:00.0,DK1,160.5,337.8333333333333,0.1625
2022-08-03T22:00:00.0,DK1,111.0,267.1666666666667,0.1366666666666667
2022-08-03T23:00:00.0,DK1,50.666666666666664,213.83333333333334,0.07500000000000001
2022-08-04T00:00:00.0,DK1,36.416666666666664,155.5,0.04750000000000001
2022-08-04T01:00:00.0,DK1,62.333333333333336,116.5,0.04750000000000001
2022-08-04T02:00:00.0,DK1,159.91666666666666,119.41666666666667,0.03833333333333333
2022-08-04T03:00:00.0,DK1,337.5833333333333,169.91666666666666,2.381666666666667
2022-08-04T04:00:00.0,DK1,428.1666666666667,241.16666666666666,33.182500499999996
2022-08-04T05:00:00.0,DK1,473.1666666666667,281.25,118.37583283333332
2022-08-04T06:00:00.0,DK1,533.1666666666666,235.33333333333334,252.44083275000003
2022-08-04T07:00:00.0,DK1,596.75,389.75,488.61749775000004
2022-08-04T08:00:00.0,DK1,498.1666666666667,707.9166666666666,650.0649975
2022-08-04T09:00:00.0,DK1,293.4166666666667,698.4166666666666,743.4975026666667
2022-08-04T10:00:00.0,DK1,257.9166666666667,572.75,789.3949991666665
2022-08-04T11:00:00.0,DK1,195.41666666666666,562.4166666666666,635.7899931666666
2022-08-04T12:00:00.0,DK1,180.41666666666666,583.1666666666666,495.5966695833333
2022-08-04T13:00:00.0,DK1,180.25,520.4166666666666,380.0691655833334
2022-08-04T14:00:00.0,DK1,133.41666666666666,403.1666666666667,336.7166695833333
2022-08-04T15:00:00.0,DK1,82.08333333333333,422.1666666666667,371.3800023333333
2022-08-04T16:00:00.0,DK1,107.33333333333333,510.75,318.4958330833333
2022-08-04T17:00:00.0,DK1,158.08333333333334,570.0833333333334,182.59083233333334
2022-08-04T18:00:00.0,DK1,175.41666666666666,526.0,52.292500999999994
2022-08-04T19:00:00.0,DK1,146.83333333333334,450.0,5.106666583333333
2022-08-04T20:00:00.0,DK1,125.83333333333333,371.0833333333333,0.16833333333333333
2022-08-04T21:00:00.0,DK1,131.33333333333334,343.5833333333333,0.1333333333333334
2022-08-04T22:00:00.0,DK1,141.5,344.0,0.09666666666666666
2022-08-04T23:00:00.0,DK1,186.58333333333334,351.9166666666667,0.035
2022-08-05T00:00:00.0,DK1,192.91666666666666,432.5833333333333,0.0016666666666666668
2022-08-05T01:00:00.0,DK1,226.91666666666666,488.5833333333333,0.0
2022-08-05T02:00:00.0,DK1,196.16666666666666,476.0,0.07166666666666667
2022-08-05T03:00:00.0,DK1,207.91666666666666,479.5833333333333,2.3366666666666664
2022-08-05T04:00:00.0,DK1,185.33333333333334,469.5833333333333,29.19833325
2022-08-05T05:00:00.0,DK1,139.25,390.8333333333333,155.59250058333336
2022-08-05T06:00:00.0,DK1,140.83333333333334,384.75,330.0575003333333
2022-08-05T07:00:00.0,DK1,118.16666666666667,518.1666666666666,455.0850066666667
2022-08-05T08:00:00.0,DK1,109.25,489.3333333333333,644.2491659166666
2022-08-05T09:00:00.0,DK1,148.41666666666666,466.25,843.5449981666667
2022-08-05T10:00:00.0,DK1,112.33333333333333,551.8333333333334,850.41416425
2022-08-05T11:00:00.0,DK1,77.83333333333333,706.5833333333334,796.0483349166667
2022-08-05T12:00:00.0,DK1,14.75,953.9166666666666,729.0308379166667
2022-08-05T13:00:00.0,DK1,55.666666666666664,1105.9166666666667,684.8900045
2022-08-05T14:00:00.0,DK1,95.5,1320.5,596.618337
2022-08-05T15:00:00.0,DK1,152.0,1595.9166666666667,448.6424994166666
2022-08-05T16:00:00.0,DK1,345.0833333333333,1703.75,332.25916808333335
2022-08-05T17:00:00.0,DK1,516.25,1585.4166666666667,155.6441645
2022-08-05T18:00:00.0,DK1,686.25,1600.25,50.465
2022-08-05T19:00:00.0,DK1,717.5,1471.5,4.385833333333333
2022-08-05T20:00:00.0,DK1,709.4166666666666,1491.0,0.18833333333333335
